task,retriever,distractor_type,pool_size,actual_pool_size,repeat,gold_count,fallback_distractors,hard_negative_purity,top1_accuracy,hit@3,hit@5,hit@10,recall@3,recall@5,recall@10,mrr@10,ndcg@10,first_gold_rank@10
video-silence-remover,neural_minilm_desc,embedding_semantic_near,100,100,1,7,0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.5306972923267993,1
video-tutorial-indexer,neural_minilm_desc,embedding_semantic_near,100,100,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,neural_minilm_desc,embedding_semantic_near,100,100,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,neural_minilm_desc,embedding_semantic_near,100,100,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xlsx-recover-data,neural_minilm_desc,embedding_semantic_near,100,100,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3d-scan-calc,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.8,1.0,0.7081372529387284,1
azure-bgp-oscillation-route-leak,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
citation-check,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
civ6-adjacency-optimizer,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
crystallographic-wyckoff-position-analysis,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
dapt-intrusion-detection,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
data-to-d3,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
dialogue-parser,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.787702056960637,1
earthquake-phase-association,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.9279611693743142,1
earthquake-plate-calculation,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
energy-ac-optimal-power-flow,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6039071644781281,3
energy-market-pricing,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.8048099750039491,1
enterprise-information-search,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
exceltable-in-ppt,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
exoplanet-detection-period,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,0.9896062251871525,1
financial-modeling-qa,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
find-topk-similiar-chemicals,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4776237035032179,2
fix-build-agentops,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,0.0,1.0,1.0,1.0,0.25,0.5,0.75,0.3333333333333333,0.4763363265545566,3
fix-build-google-auto,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,2
fix-druid-loophole-cve,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1111111111111111,0.18457569677956817,9
fix-erlang-ssh-cve,neural_minilm_desc,embedding_semantic_near,100,100,2,6,0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.7618870795651186,1
fix-visual-stability,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
flood-risk-analysis,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
glm-lake-mendota,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,1.0,0.44615333764087994,1
invoice-fraud-detection,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.20210734650054757,4
jax-computing-basics,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
lab-unit-harmonization,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
lake-warming-attribution,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.5135312443624667,1
latex-formula-extraction,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lean4-proof,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
manufacturing-codebook-normalization,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
manufacturing-equipment-maintenance,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8772153153380493,1
manufacturing-fjsp-optimization,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.38685280723454163,5
mario-coin-counting,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.20210734650054757,4
mars-clouds-clustering,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434,2
mhc-layer-impl,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,neural_minilm_desc,embedding_semantic_near,100,100,2,6,0,1.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.2,0.11706259313796355,5
offer-letter-generator,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
paper-anonymizer,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
parallel-tfidf-search,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6364391809889587,1
pddl-tpp-planning,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pedestrian-traffic-counting,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5855700749881525,1
pg-essay-to-audiobook,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
powerlifting-coef-calc,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822,3
pptx-reference-formatting,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
protein-expression-analysis,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.38685280723454163,5
python-scala-translation,neural_minilm_desc,embedding_semantic_near,100,100,2,6,0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
r2r-mpc-control,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5855700749881525,1
react-performance-debugging,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
reserves-at-risk-calc,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
scheduling-email-assistant,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sec-financial-report,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
seismic-phase-picking,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.715696758318853,1
setup-fuzzing-py,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
shock-analysis-demand,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shock-analysis-supply,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
simpo-code-reproduction,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.2640681225725909,4
software-dependency-audit,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
speaker-diarization-subtitles,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
spring-boot-jakarta-migration,neural_minilm_desc,embedding_semantic_near,100,100,2,5,0,1.0,1.0,1.0,1.0,1.0,0.4,0.6,0.8,1.0,0.7974049492783576,1
suricata-custom-exfil,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
syzkaller-ppdev-syzlang,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6934264036172708,2
threejs-to-obj,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8772153153380493,1
travel-planning,neural_minilm_desc,embedding_semantic_near,100,100,2,6,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1785641173248663,9
trend-anomaly-causal-inference,neural_minilm_desc,embedding_semantic_near,100,100,2,4,0,1.0,0.0,1.0,1.0,1.0,0.25,0.5,0.5,0.3333333333333333,0.36331756126716835,3
video-filler-word-remover,neural_minilm_desc,embedding_semantic_near,100,100,2,3,0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.20210734650054757,4
video-silence-remover,neural_minilm_desc,embedding_semantic_near,100,100,2,7,0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.5306972923267993,1
video-tutorial-indexer,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,neural_minilm_desc,embedding_semantic_near,100,100,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xlsx-recover-data,neural_minilm_desc,embedding_semantic_near,100,100,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3d-scan-calc,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,hybrid_bm25_neural,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.8687949224876582,1
azure-bgp-oscillation-route-leak,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
citation-check,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
crystallographic-wyckoff-position-analysis,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
dapt-intrusion-detection,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
data-to-d3,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dialogue-parser,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9709286432396583,1
earthquake-phase-association,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.9438661545147249,1
earthquake-plate-calculation,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
energy-ac-optimal-power-flow,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
energy-market-pricing,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
enterprise-information-search,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
exceltable-in-ppt,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
exoplanet-detection-period,hybrid_bm25_neural,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.8687949224876582,1
financial-modeling-qa,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.4911492931622974,3
find-topk-similiar-chemicals,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.44149241373678083,2
fix-build-google-auto,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
fix-druid-loophole-cve,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.2640681225725909,4
fix-erlang-ssh-cve,hybrid_bm25_neural,random,1000,1000,0,6,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.7409096387260824,1
fix-visual-stability,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419,6
flood-risk-analysis,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,hybrid_bm25_neural,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,1.0,0.4599715079731103,1
invoice-fraud-detection,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,1
jax-computing-basics,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,hybrid_bm25_neural,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,1.0,0.44615333764087994,1
lab-unit-harmonization,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.5032251913410369,1
latex-formula-extraction,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lean4-proof,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.43067655807339306,4
manufacturing-equipment-maintenance,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8315546295836225,1
manufacturing-fjsp-optimization,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
mario-coin-counting,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
mars-clouds-clustering,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9010126104210695,1
multilingual-video-dubbing,hybrid_bm25_neural,random,1000,1000,0,6,0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.4995550369640121,3
offer-letter-generator,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,hybrid_bm25_neural,random,1000,1000,0,5,0,0.0,0.0,1.0,1.0,1.0,0.2,0.4,0.4,0.5,0.34519134224686937,2
paper-anonymizer,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
parallel-tfidf-search,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6049306994552042,1
pddl-tpp-planning,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
pedestrian-traffic-counting,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
pg-essay-to-audiobook,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9709286432396583,1
powerlifting-coef-calc,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6508205185601091,1
pptx-reference-formatting,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
protein-expression-analysis,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
python-scala-translation,hybrid_bm25_neural,random,1000,1000,0,6,0,0.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
react-performance-debugging,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.2640681225725909,4
reserves-at-risk-calc,hybrid_bm25_neural,random,1000,1000,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
scheduling-email-assistant,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.2,0.4415801103577823,5
sec-financial-report,hybrid_bm25_neural,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
seismic-phase-picking,hybrid_bm25_neural,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
setup-fuzzing-py,hybrid_bm25_neural,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
